player_id,player_name,game_id,season,equipo,rush_attempts,rush_yards,rush_tds,rush_epa,game_date,receptions,receiving_yards,receiving_tds,receiving_epa,pass_attempts,completions,passing_yards,passing_tds,interceptions,passing_epa,lesion_occurred,surface,home_team_x,away_team_x,home_pts,away_pts,victoria,home_team_y,away_team_y,equipo_rival,desempeno_score,clase_score,jugador
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018100400,2018,IND,0.0,0.0,0.0,0.0,2018-10-04,3.0,44.0,1.0,5.890424535741543,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NE,IND,38,24,0,NE,IND,NE,55.890424535741545,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018101406,2018,IND,0.0,0.0,0.0,0.0,2018-10-14,1.0,2.0,1.0,1.7710656212106368,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,NYJ,IND,41,34,0,NYJ,IND,NYJ,9.771065621210637,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,1,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,1,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,1,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,1,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018102103,2018,IND,0.0,0.0,0.0,0.0,2018-10-21,1.0,17.0,1.0,2.845723161837702,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,IND,BUF,37,5,1,IND,BUF,BUF,25.845723161837704,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030854,E.Swoope,2018120205,2018,IND,0.0,0.0,0.0,0.0,2018-12-02,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,sintetica,JAX,IND,6,0,0,JAX,IND,JAX,4.0,0,E.Swoope
00-0030874,Dam. Williams,2018090908,2018,KC,1.0,0.0,0.0,-0.5163925083568133,2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,LAC,KC,28,37,1,LAC,KC,LAC,-0.5163925083568133,0,Dam. Williams
00-0030874,Dam. Williams,2018090908,2018,KC,1.0,0.0,0.0,-0.5163925083568133,2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,LAC,KC,28,37,1,LAC,KC,LAC,-0.5163925083568133,0,Dam. Williams
00-0030874,Dam. Williams,2018090908,2018,KC,1.0,0.0,0.0,-0.5163925083568133,2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,LAC,KC,28,37,1,LAC,KC,LAC,-0.5163925083568133,0,Dam. Williams
00-0030874,Dam. Williams,2018090908,2018,KC,1.0,0.0,0.0,-0.5163925083568133,2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,LAC,KC,28,37,1,LAC,KC,LAC,-0.5163925083568133,0,Dam. Williams
00-0030874,Dam. Williams,2018091605,2018,KC,0.0,0.0,0.0,0.0,2018-09-16,1.0,2.0,0.0,-0.2793915408651948,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,PIT,KC,37,42,1,PIT,KC,PIT,1.7206084591348052,0,Dam. Williams
00-0030874,Dam. Williams,2018091605,2018,KC,0.0,0.0,0.0,0.0,2018-09-16,1.0,2.0,0.0,-0.2793915408651948,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,PIT,KC,37,42,1,PIT,KC,PIT,1.7206084591348052,0,Dam. Williams
00-0030874,Dam. Williams,2018091605,2018,KC,0.0,0.0,0.0,0.0,2018-09-16,1.0,2.0,0.0,-0.2793915408651948,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,PIT,KC,37,42,1,PIT,KC,PIT,1.7206084591348052,0,Dam. Williams
00-0030874,Dam. Williams,2018091605,2018,KC,0.0,0.0,0.0,0.0,2018-09-16,1.0,2.0,0.0,-0.2793915408651948,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,PIT,KC,37,42,1,PIT,KC,PIT,1.7206084591348052,0,Dam. Williams
00-0030874,Dam. Williams,2018092305,2018,KC,0.0,0.0,0.0,0.0,2018-09-23,2.0,16.0,0.0,0.7437862332486707,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,SF,38,27,1,KC,SF,SF,16.74378623324867,0,Dam. Williams
00-0030874,Dam. Williams,2018092305,2018,KC,0.0,0.0,0.0,0.0,2018-09-23,2.0,16.0,0.0,0.7437862332486707,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,SF,38,27,1,KC,SF,SF,16.74378623324867,0,Dam. Williams
00-0030874,Dam. Williams,2018092305,2018,KC,0.0,0.0,0.0,0.0,2018-09-23,2.0,16.0,0.0,0.7437862332486707,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,SF,38,27,1,KC,SF,SF,16.74378623324867,0,Dam. Williams
00-0030874,Dam. Williams,2018092305,2018,KC,0.0,0.0,0.0,0.0,2018-09-23,2.0,16.0,0.0,0.7437862332486707,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,SF,38,27,1,KC,SF,SF,16.74378623324867,0,Dam. Williams
00-0030874,Dam. Williams,2018100705,2018,KC,1.0,0.0,0.0,-0.550454383349813,2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,JAX,29,14,1,KC,JAX,JAX,-0.550454383349813,0,Dam. Williams
00-0030874,Dam. Williams,2018100705,2018,KC,1.0,0.0,0.0,-0.550454383349813,2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,JAX,29,14,1,KC,JAX,JAX,-0.550454383349813,0,Dam. Williams
00-0030874,Dam. Williams,2018100705,2018,KC,1.0,0.0,0.0,-0.550454383349813,2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,JAX,29,14,1,KC,JAX,JAX,-0.550454383349813,0,Dam. Williams
00-0030874,Dam. Williams,2018100705,2018,KC,1.0,0.0,0.0,-0.550454383349813,2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,JAX,29,14,1,KC,JAX,JAX,-0.550454383349813,0,Dam. Williams
00-0030874,Dam. Williams,2018101412,2018,KC,1.0,1.0,0.0,-0.4974917029241119,2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,NE,KC,43,40,0,NE,KC,NE,0.5025082970758881,0,Dam. Williams
00-0030874,Dam. Williams,2018101412,2018,KC,1.0,1.0,0.0,-0.4974917029241119,2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,NE,KC,43,40,0,NE,KC,NE,0.5025082970758881,0,Dam. Williams
00-0030874,Dam. Williams,2018101412,2018,KC,1.0,1.0,0.0,-0.4974917029241119,2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,NE,KC,43,40,0,NE,KC,NE,0.5025082970758881,0,Dam. Williams
00-0030874,Dam. Williams,2018101412,2018,KC,1.0,1.0,0.0,-0.4974917029241119,2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,NE,KC,43,40,0,NE,KC,NE,0.5025082970758881,0,Dam. Williams
00-0030874,Dam. Williams,2018120210,2018,KC,5.0,38.0,0.0,1.1674803736109434,2018-12-02,2.0,7.0,0.0,-1.2130318376725326,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,LV,KC,33,40,1,LV,KC,LV,44.95444853593841,0,Dam. Williams
00-0030874,Dam. Williams,2018120210,2018,KC,5.0,38.0,0.0,1.1674803736109434,2018-12-02,2.0,7.0,0.0,-1.2130318376725326,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,LV,KC,33,40,1,LV,KC,LV,44.95444853593841,0,Dam. Williams
00-0030874,Dam. Williams,2018120210,2018,KC,5.0,38.0,0.0,1.1674803736109434,2018-12-02,2.0,7.0,0.0,-1.2130318376725326,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,LV,KC,33,40,1,LV,KC,LV,44.95444853593841,0,Dam. Williams
00-0030874,Dam. Williams,2018120210,2018,KC,5.0,38.0,0.0,1.1674803736109434,2018-12-02,2.0,7.0,0.0,-1.2130318376725326,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,LV,KC,33,40,1,LV,KC,LV,44.95444853593841,0,Dam. Williams
00-0030874,Dam. Williams,2018120905,2018,KC,8.0,14.0,1.0,-2.563185188774055,2018-12-09,4.0,16.0,1.0,4.00531833487149,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,BAL,27,24,1,KC,BAL,BAL,43.44213314609743,0,Dam. Williams
00-0030874,Dam. Williams,2018120905,2018,KC,8.0,14.0,1.0,-2.563185188774055,2018-12-09,4.0,16.0,1.0,4.00531833487149,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,BAL,27,24,1,KC,BAL,BAL,43.44213314609743,0,Dam. Williams
00-0030874,Dam. Williams,2018120905,2018,KC,8.0,14.0,1.0,-2.563185188774055,2018-12-09,4.0,16.0,1.0,4.00531833487149,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,BAL,27,24,1,KC,BAL,BAL,43.44213314609743,0,Dam. Williams
00-0030874,Dam. Williams,2018120905,2018,KC,8.0,14.0,1.0,-2.563185188774055,2018-12-09,4.0,16.0,1.0,4.00531833487149,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,BAL,27,24,1,KC,BAL,BAL,43.44213314609743,0,Dam. Williams
00-0030874,Dam. Williams,2018121300,2018,KC,10.0,49.0,2.0,2.646233636879796,2018-12-13,6.0,74.0,0.0,4.4585975011601295,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,LAC,28,29,0,KC,LAC,LAC,142.10483113803994,1,Dam. Williams
00-0030874,Dam. Williams,2018121300,2018,KC,10.0,49.0,2.0,2.646233636879796,2018-12-13,6.0,74.0,0.0,4.4585975011601295,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,LAC,28,29,0,KC,LAC,LAC,142.10483113803994,1,Dam. Williams
00-0030874,Dam. Williams,2018121300,2018,KC,10.0,49.0,2.0,2.646233636879796,2018-12-13,6.0,74.0,0.0,4.4585975011601295,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,LAC,28,29,0,KC,LAC,LAC,142.10483113803994,1,Dam. Williams
00-0030874,Dam. Williams,2018121300,2018,KC,10.0,49.0,2.0,2.646233636879796,2018-12-13,6.0,74.0,0.0,4.4585975011601295,0.0,0.0,0.0,0.0,0.0,0.0,0,natural,KC,LAC,28,29,0,KC,LAC,LAC,142.10483113803994,1,Dam. Williams
00-0030968,K.Smith,2018091611,2018,OAK,0.0,0.0,0.0,0.0,2018-09-16,2.0,12.0,0.0,0.7238720793979393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DEN,LV,20,19,0,DEN,LV,DEN,12.723872079397939,0,K.Smith
00-0030968,K.Smith,2018091611,2018,OAK,0.0,0.0,0.0,0.0,2018-09-16,2.0,12.0,0.0,0.7238720793979393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DEN,LV,20,19,0,DEN,LV,DEN,12.723872079397939,0,K.Smith
00-0030968,K.Smith,2018091611,2018,OAK,0.0,0.0,0.0,0.0,2018-09-16,2.0,12.0,0.0,0.7238720793979393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DEN,LV,20,19,0,DEN,LV,DEN,12.723872079397939,0,K.Smith
00-0030968,K.Smith,2018091611,2018,OAK,0.0,0.0,0.0,0.0,2018-09-16,2.0,12.0,0.0,0.7238720793979393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DEN,LV,20,19,0,DEN,LV,DEN,12.723872079397939,0,K.Smith
